,id,claim,text_embedding,label
258,110,"Τον Νοέμβριο του 2023, ο κολυμβητής Riley Gaines κέρδισε ένα σημείο στην Ολυμπιακή ομάδα των ΗΠΑ, ενώ η Lia Thomas, ο πρώτος κολυμβητής τρανσέξουαλ για να κερδίσει ένα εθνικό πρωτάθλημα, απορρίφθηκε.","[-0.00779294 -0.00576893  0.0041861  ... -0.01166584 -0.01061511
 -0.01736405]",4.0
259,111,"Ένα ρομπότ Gargoyle στο Διεθνές Αεροδρόμιο του Ντένβερ κάποτε χαιρέτισε τους επισκέπτες, ""Καλώς ήλθατε στην έδρα του Illuminati ... εννοώ, το Διεθνές Αεροδρόμιο του Ντένβερ"".","[-0.01134839 -0.02129149 -0.00471303 ... -0.01079821 -0.01038723
 -0.01931613]",1.0
260,112,"Το βίντεο δείχνει ότι οι στρατιώτες IDF κατεδαφίζουν το κτίριο του Παλαιστινιακού Νομοθετικού Συμβουλίου στη Γάζα, ημέρες μετά τη σύλληψή του.","[-0.00757516 -0.00494061 -0.01296253 ... -0.00065741 -0.00890886
 -0.02324452]",0.0
261,113,"Η Carrie Underwood ακύρωσε τις υπόλοιπες επερχόμενες εκπομπές της με τον Garth Brooks, καθώς «δεν απολάμβανε το booing» από το ακροατήριο λόγω των πολιτικών πεποιθήσεων του Brooks.","[-0.01675482 -0.01518735  0.01155187 ... -0.00446202 -0.00340826
 -0.01002391]",4.0
262,114,"Τον Νοέμβριο του 2023, η Disney World ανακοίνωσε ότι θα εξαλείψει όλες τις φυσικές γραμμές από τα πάρκα της.","[-0.00909202 -0.02295492  0.00130352 ... -0.00406371  0.01296998
 -0.01618967]",4.0
263,115,"Τα βίντεο που εμφανίστηκαν τον Νοέμβριο του 2023 ανέφεραν με ακρίβεια ότι η πρώην φίλη του ηθοποιού Matthew Perry ισχυρίζεται ότι δεν πνίγηκε, παρά τις φήμες για το αντίθετο και ""αποκαλύπτει την αλήθεια για τις τελευταίες μέρες"".","[-0.01396646 -0.01442118  0.01412236 ... -0.00404702 -0.01238143
 -0.01544755]",0.0
264,116,Η Disney χτίζει ένα νέο rollercoaster που έχει σχεδιαστεί για να σας σκοτώσει.,"[-0.00431448 -0.00770489  0.00288283 ...  0.0096181  -0.00501403
 -0.01516249]",4.0
265,117,Βιοαποικοδομήσιμα ταφικά λοβό που περιέχουν καυσαρά ανθρώπινα υπολείμματα μετατρέπουν τα σώματα σε δέντρα.,"[ 1.52287609e-03 -1.29880162e-03 -3.95366829e-03 ... -8.36648178e-05
 -1.40088005e-02 -1.99310035e-02]",1.0
266,118,"Ο Δημοκρατικός Αμερικανός γερουσιαστής Chuck Schumer μοιράστηκε τη σκηνή στις 14 Νοεμβρίου 2023, ""Μάρτιος για το Ισραήλ"" ράλι με τον πάστορα John Hagee, ο οποίος έχει κάνει αρκετές αντισημιτικές δηλώσεις στο παρελθόν.","[-0.01122098 -0.02235105 -0.01426    ... -0.01400025  0.00404553
 -0.01749382]",1.0
267,119,Μια ανάρτηση στο X λέει ότι η Fox News ανέφερε ότι ο πρώην σύλλογος Mar-A-Lago του πρώην προέδρου των ΗΠΑ Donald Trump είχε λάβει ειδοποίηση αποκλεισμού από την Deutsche Bank.,"[-0.02553947 -0.00432576  0.0066682  ...  0.0049089   0.00965966
 -0.0278852 ]",4.0
268,120,"Οι εικόνες δείχνουν αυθεντικά ότι οι επικεφαλής του Kansas City Travis Kelce δημοσίευσαν τα tweets το 2010 και το 2011 που ανέφεραν ""άσχημα κορίτσια"" και ""λιπαρούς ανθρώπους"", μεταξύ άλλων παρατηρήσεων.","[-0.01494936 -0.00582093  0.01261311 ...  0.00747468 -0.01296093
 -0.0254231 ]",1.0
269,121,"Τα βίντεο που εμφανίστηκαν τον Νοέμβριο του 2023 ανέφεραν με ακρίβεια την ηθοποιό Brie Larson τα σχόλια της υπεράσπισης του φτωχού Σαββατοκύριακου ""The Marvels"" είχαν στο box office.","[-0.01570587 -0.02475025 -0.01271083 ...  0.00211134 -0.01989235
 -0.01488964]",0.0
270,122,"Τον Νοέμβριο του 2023, ο κωμικός Roseanne Barr έλαβε προσφορά 1 δισεκατομμυρίου δολαρίων από την CBS για να δημιουργήσει μια νέα κωμική σειρά.","[-0.00371068 -0.02644983  0.00844854 ...  0.01647336 -0.02089023
 -0.02406164]",4.0
271,123,"Ο Πρόεδρος των ΗΠΑ Αβραάμ Λίνκολν ίδρυσε τη μυστική υπηρεσία την ημέρα που δολοφονήθηκε από τον ηθοποιό John Wilkes Booth, 14 Απριλίου 1865.","[-0.02500592 -0.00926001 -0.00561005 ... -0.00260478 -0.00889534
 -0.00922093]",1.0
272,124,Η αμερικανική τέχνη και τα σκάφη λιανικής αλυσίδας χόμπι το λόμπι διέκοψε τα εμπορεύματα Hanukkah και δεν προσέφερε προϊόντα που σχετίζονται με τις εβραϊκές διακοπές το 2023.,"[-0.0125291  -0.01551032 -0.00263264 ... -0.00340948  0.00176616
 -0.02303973]",1.0
273,125,"Τα βίντεο που εμφανίστηκαν τον Νοέμβριο του 2023 ανέφεραν με ακρίβεια ότι ο ηθοποιός Joe Alwyn ""εξοργιστικά"" αντέδρασε στον τραγουδιστή Taylor Swift που χρονολογείται από τον ποδοσφαιριστή Travis Kelce.","[-0.01304416 -0.03038859  0.01471214 ...  0.00250523 -0.00281635
 -0.01336994]",0.0
274,126,Τα βίντεο που εμφανίστηκαν τον Νοέμβριο του 2023 ανέφεραν με ακρίβεια ότι ο ηθοποιός Robert Downey νεώτερος θα επέστρεφε στο Marvel Cinematic Universe (MCU) ως Iron Man.,"[-0.02732594 -0.03133305  0.00117547 ... -0.00491841 -0.0137793
  0.01461951]",0.0
275,127,"Μέχρι το 1956, τα γαλλικά παιδιά που φοιτούν στο σχολείο σερβίρονται κρασί για τα μεσημεριανά διαλείμματα.","[ 0.02073001 -0.00092106 -0.00596652 ...  0.01128855 -0.00823221
  0.00132802]",1.0
276,128,Ο Ντένβερ Broncos του NFL επέλεξε ομόφωνα να σταθεί κατά τη διάρκεια του εθνικού ύμνου κατά τη διάρκεια του τελευταίου παιχνιδιού τους.,"[-0.01984403 -0.02911337  0.008676   ... -0.00322053  0.00219372
 -0.00330789]",4.0
277,129,"Το αστέρι της ταινίας ενηλίκων Stormy Daniels παραδέχτηκε ότι έχει μια ""επιχειρηματική σχέση"" με τον ομιλητή των ΗΠΑ Mike Johnson.","[-0.01443942 -0.03010664 -0.02189573 ... -0.01720197 -0.01296862
 -0.04381705]",4.0
278,130,Ο κωμικός Tim Allen θα συμμετάσχει στη Rosanne Barr σε μια νέα τηλεοπτική εκπομπή Fox Morning.,"[-0.00408591 -0.01638136  0.01085595 ...  0.0132635  -0.01421897
 -0.02254166]",4.0
279,131,"Ένα βίντεο δείχνει πραγματικά ένα μεγάλο, μαύρο σφάλμα με περισσότερα από δώδεκα πόδια.","[ 0.00935867 -0.00870285 -0.00424977 ... -0.01394292  0.0026971
 -0.01570054]",0.0
280,132,"Τον Οκτώβριο του 2023, οι αρχηγοί του Kansas City αρνήθηκαν ομόφωνα να γονατίσουν κατά τη διάρκεια του εθνικού ύμνου, ακολουθώντας το προβάδισμα του σφιχτού τελικού Travis Kelce.","[-0.00594325 -0.01457267  0.00557035 ...  0.02032783 -0.0114773
  0.00059812]",4.0
281,133,Μια εικόνα που μοιράστηκε το Νοέμβριο του 2023 αυθεντικά έδειξε ότι ο Taylor Swift κρατώντας έναν κώνο παγωτού καθώς τα παιδιά κλαίνε δίπλα της.,"[-0.00378214 -0.01887115  0.00262246 ...  0.01933238 -0.00455306
 -0.01114874]",0.0
282,134,Ο Διευθύνων Σύμβουλος της Disney Bob Iger ανακοίνωσε ότι η Disney+ θα κλείσει τον Δεκέμβριο του 2023.,"[-0.01426165 -0.03392852 -0.01393175 ...  0.00687706  0.02778738
 -0.00720695]",0.0
283,135,"Ένα βίντεο που μοιράστηκε το Σεπτέμβριο του 2023 αυθεντικά έδειξε τα εγγόνια της μουσικής ομάδας Grammy-Award, The Bee Gees που τραγουδά ""πόσο βαθιά είναι η αγάπη σου"".","[-0.00553256 -0.01621526  0.0038371  ... -0.03485261 -0.00421316
 -0.01349997]",0.0
284,136,"Ο Michael Jordan είπε ότι θα ήθελε να ""χτυπήσει κάποια αίσθηση"" στο Colin Kaepernick.","[-0.02984273 -0.00255447  0.00968766 ... -0.00266832 -0.00915119
 -0.00519628]",4.0
285,137,"Στα μέσα Νοεμβρίου του 2023, η Rihanna ανακοίνωσε ότι αυτή και ο A $ AP Rocky περίμεναν το τρίτο μωρό τους.","[-0.01338549 -0.01666563  0.00280389 ... -0.00299628  0.00029884
  0.00286854]",0.0
286,138,Μια φωτογραφία δείχνει πραγματικά την πρώτη κάμερα στον κόσμο.,"[ 0.00997425  0.0039501  -0.01950855 ...  0.00548049 -0.00500598
 -0.0189429 ]",0.0
287,139,"Τον Νοέμβριο του 2023, η Disney/Pixar ανακοίνωσε την επόμενη κινούμενη ταινία μεγάλου μήκους τους, μια συνέχεια στο ""UP"" με τίτλο ""Down"".","[-0.01882876 -0.0186314   0.00851965 ...  0.01294066 -0.00022985
 -0.01639458]",4.0
288,140,"Ο Elon Musk κάλεσε τον Bill Gates ""Evil"" στην πλατφόρμα κοινωνικών μέσων X.","[-0.0038159  -0.01062516 -0.00462552 ...  0.01018003 -0.00478681
 -0.01114771]",4.0
289,141,Μια online διαφήμιση που εμφανίστηκε τον Νοέμβριο του 2023 δήλωσε ότι η Olive Garden σχεδίαζε να κλείσει την αλυσίδα ιταλικών εστιατορίων.,"[ 0.00504441 -0.02017763  0.0012611  ...  0.00910244  0.00989684
 -0.03291443]",0.0
290,142,Ένα βίντεο που μοιράστηκε τον Νοέμβριο του 2023 έδειξε μια βία στο πλήρωμα του κινηματογράφου στη Γάζα.,"[-0.0099231  -0.02133335  0.00304668 ... -0.00727124  0.00979807
 -0.01218014]",0.0
291,143,"Τα βίντεο που εμφανίστηκαν τον Οκτώβριο του 2023 ανέφεραν με ακρίβεια ότι ο Taylor Swift επιβεβαίωσε ότι χρονολογείται από τον Travis Kelce, λέγοντας: ""Είμαι ερωτευμένος μαζί του"".","[-0.01163886 -0.03162499  0.01052036 ...  0.00414806 -0.01472594
 -0.01858639]",0.0
292,144,Ο Steve Harvey πέθανε τον Νοέμβριο του 2023.,"[ 0.00570096 -0.02899362  0.00419087 ...  0.01572978  0.01686313
 -0.00127267]",0.0
293,145,"Υπήρχε ένα επεισόδιο της τηλεοπτικής εκπομπής ""Είναι πάντα ηλιόλουστο στη Φιλαδέλφεια"" με τίτλο ""The Gang Goes Jihad"", στην οποία οι κύριοι χαρακτήρες της σειράς αγωνίζονται στις προσπάθειες ενός ισραηλινού επιχειρηματία που ισχυρίζεται την κυριότητα ενός μεγάλου μέρους της περιουσίας του μπαρ.","[-0.01453382 -0.01441404 -0.00759965 ... -0.0083849   0.00389632
 -0.01763491]",1.0
294,146,"Ο Harry Truman είπε για τη δημιουργία του κράτους του Ισραήλ: ""Πήραμε την Παλαιστίνη σε μικρές δόσεις. Δεν μπορείτε να μετακινήσετε 5 ή 6 εκατομμύρια ανθρώπους από μια χώρα και να το γεμίσετε με 5 ή 6 εκατομμύρια περισσότερα και να περιμένετε και τα δύο σύνολα αυτών να είμαι ευχαριστημένος. ""","[-0.00829601 -0.00939782  0.01691608 ...  0.01278104 -0.01701978
 -0.00973485]",1.0
295,147,Μια ηλεκτρονική διαφήμιση που εμφανίστηκε το Νοέμβριο του 2023 δήλωσε ότι το Cracker Barrel Old Country Store σχεδίαζε να κλείσει κάποιες ή όλες τις τοποθεσίες του.,"[-0.00824955 -0.02196774 -0.0008815  ...  0.02557359 -0.01097056
 -0.0221141 ]",0.0
296,148,Ο ηθοποιός Chuck Norris πέθανε τον Οκτώβριο του 2023.,"[-0.00253439 -0.01744111 -0.00973182 ...  0.01143598  0.02314662
 -0.0232465 ]",0.0
297,149,Ένα στιγμιότυπο οθόνης μιας θέσης στο Χ δείχνει ότι ο Σουηδός ακτιβιστής του κλίματος Greta Thunberg έκανε το φως του θανάτου του Νοεμβρίου του 2023 ενός προ-Ισραηλινού Εβραϊκού διαδηλωτή που ονομάζεται Paul Kessler.,"[ 0.00360459 -0.01161108  0.00728289 ...  0.00626114 -0.00808689
 -0.03157035]",4.0
298,150,"Ο Πρόεδρος της Βουλής των ΗΠΑ, Mike Johnson, δήλωσε: ""Στο πανεπιστήμιο, έκανα εκτεταμένες μελέτες ομοφυλοφιλικών σχέσεων. Μελέτη μετά από μελέτη, μερικοί ήταν μεγαλύτεροι από άλλες. Οι μελέτες μου δείχνουν σαφώς ότι, αν και είναι πιο ικανοποιητικές από τις ετερο -σχέσεις, είναι κακές. Δώστε τη σφραγίδα της έγκρισης σε έναν τέτοιο διασκεδαστικό τρόπο ζωής. Εάν αλλάξουμε το γάμο για αυτή την ευτυχισμένη μειονότητα, θα πρέπει να το κάνουμε για κάθε ευτυχισμένη ομάδα.","[-0.00479359  0.00238023 -0.00245642 ...  0.00076111 -0.00812293
 -0.01875032]",0.0
299,151,"Τον Σεπτέμβριο του 2023, η Nike έληξε μια συνεργασία ύψους 20 εκατομμυρίων δολαρίων με τον πρώην στρατηγό NFL Colin Kaepernick για το ότι ήταν ""ένα Tad Too Woke"".","[-0.00815448 -0.02422303 -0.00316433 ...  0.00697842 -0.01386587
 -0.01633495]",4.0
300,152,"Ένα καλώδιο ""Baby Cage"" εφευρέθηκε το 1922 για να αναστείλει τα μικρά παιδιά έξω από τα παράθυρα του διαμερισμάτων για να πάρει ""σωστό φρέσκο ​​αέρα"".","[ 1.59258731e-02  5.21414122e-03 -1.61499958e-02 ... -3.60748454e-05
 -3.39874998e-02 -1.95381995e-02]",1.0
301,153,"Ο ομιλητής του σπιτιού Mike Johnson δήλωσε ότι ""Κάθε αμερικανική γυναίκα έχει καθήκον να γεννήσει τουλάχιστον έναν ικανό εργαζόμενο"".","[-0.01231127 -0.01228549 -0.01348439 ... -0.00906264 -0.0020449
 -0.03078462]",0.0
302,154,Ένα βίντεο που μοιράστηκε στις αρχές Νοεμβρίου του 2023 έδειξε ένα νεκρό σώμα τυλιγμένο σε λευκό πανί που ανοίγει τα μάτια του σαν να είχε απλώς κοιμηθεί.,"[ 0.01289051 -0.00450644  0.01073554 ...  0.00213204 -0.00767667
 -0.02378981]",0.0
303,155,Ένα βίντεο Tiktok που εμφανίστηκε το Νοέμβριο του 2023 ανέφερε με ακρίβεια ότι η Disney World έκλεισε.,"[-0.01996726 -0.02816625 -0.00748772 ...  0.00585827  0.01498837
 -0.01807916]",0.0
304,156,Οι ισραηλινές αρχές κρατούσαν τους εργαζόμενους της Γαζίας στο Ισραήλ εν μέσω του πολέμου του Οκτωβρίου του 2023 με τη Χαμάς και συνδέονταν με αριθμημένες πλαστικές ετικέτες στους αστραγάλους ή τους καρπούς τους κατά τη διάρκεια της κράτησης.,"[-0.01789836 -0.0283172  -0.01532646 ...  0.0197748   0.00675781
  0.00239312]",1.0
305,157,Ένα βίντεο που μοιράστηκε στις αρχές Νοεμβρίου του 2023 κατά τη διάρκεια της σύγκρουσης Ισραήλ-Χάμας έδειξε αυθεντικά νεκρά σώματα Παλαιστινίων σε σακούλες σώματος στους δρόμους της Γάζας.,"[-4.81645693e-04  3.87074069e-05  5.11858379e-03 ...  3.94020462e-03
  5.78811718e-03 -1.21051660e-02]",0.0
306,158,"Η Fox News υπέγραψε σύμβαση ύψους 1 δισεκατομμυρίου δολαρίων με την Roseanne Barr για να φιλοξενήσει μια αντίπαλη τηλεοπτική εκπομπή στο ""The View"".","[ 0.00097462 -0.01469734  0.01222829 ...  0.00757608 -0.01817999
 -0.02433962]",4.0
307,159,Η Beyoncé έχασε περισσότερα από 10 δισεκατομμύρια δολάρια μετά την εκτέλεση του μαύρου εθνικού ύμνου σε ένα παιχνίδι NFL κατά τη διάρκεια της σεζόν του 2023.,"[-0.01284083 -0.03365636  0.01234241 ... -0.00517109 -0.00271179
 -0.02203534]",4.0
308,160,"Μια φωτογραφία δείχνει πραγματικά έναν πωλητή ""οικείων περούκες"" από τη δεκαετία του 1860.","[-0.00182136 -0.00136042 -0.01499341 ...  0.02079359  0.00156528
 -0.02558226]",0.0
309,161,Μια φωτογραφία έδειξε αυθεντικά τον ηθοποιό Arnold Schwarzenegger που στέκεται ανάμεσα στο Wilt Chamberlain και τον André ο γίγαντας.,"[-0.02094216 -0.02335557 -0.00948496 ... -0.00129023 -0.00824581
 -0.02543162]",1.0
310,162,"Σε συνέντευξη Τύπου του Σεπτεμβρίου 2023, ο προπονητής του Pittsburgh Steelers, Mike Tomlin, δήλωσε ότι σκέφτηκε ότι οι παίκτες που γονατίστηκαν κατά τη διάρκεια του εθνικού ύμνου έδειχναν ένα ""μίσος για την Αμερική"".","[-0.00176525 -0.02747915  0.01972592 ... -0.00316953 -0.00581163
 -0.02610783]",4.0
311,163,"Τον Οκτώβριο του 2023, ο πρώην ποδοσφαιριστής της Εθνικής Ομάδας των ΗΠΑ, Megan Rapinoe, κλωτσούσε από ένα από τα εστιατόρια του Guy Fieri, καθώς οι προστάτες την έδιωξαν δυνατά.","[-0.00593418 -0.02657509 -0.00089359 ...  0.00390441  0.00053261
 -0.01333375]",4.0
312,164,"Ένα βίντεο που μοιράστηκε στα κοινωνικά μέσα τον Οκτώβριο του 2023 έδειξε ένα καλαμάρι βαμπίρ ""που κινείται κατά μήκος του ωκεανού δαπέδου"".","[-0.00847726 -0.01272918  0.00903533 ... -0.00426853 -0.00768667
 -0.01986443]",0.0
313,165,"Ένα αυθεντικό, αχαλίνωτο βίντεο δείχνει ότι μια παλαιστινιακή μητέρα που τραβάει από τον τάφο του γιου της από ισραηλινούς αξιωματικούς επιβολής του νόμου, ενώ οι ισραηλινές αρχές ισοπεδώθηκαν στη γη γύρω από τον τάφο ως μέρος των σχεδίων για την οικοδόμηση ενός θεματικού πάρκου.","[ 0.00350187 -0.01353699 -0.00984691 ...  0.01160121 -0.00939658
 -0.03317704]",1.0
314,166,"Η χώρα της Υεμένης κήρυξε πόλεμο στο Ισραήλ στις 31 Οκτωβρίου 2023, υποστηρίζοντας την ευθύνη για τα αεροσκάφη και τους πυραύλους που ξεκίνησαν σε ισραηλινούς στόχους.","[-0.00502912 -0.0372872  -0.02945766 ...  0.01746788  0.00801688
 -0.00591091]",0.0
315,167,"Τον Οκτώβριο του 2023, ο Whoopi Goldberg δήλωσε ότι ήταν έτοιμη να εγκαταλείψει τις Ηνωμένες Πολιτείες εάν ο Donald Trump κερδίσει τις προεδρικές εκλογές του 2024.","[-0.01434094 -0.03853094 -0.00460004 ...  0.01066981  0.00404333
 -0.01045985]",4.0
316,168,Μια ασπρόμαυρη φωτογραφία έδειξε πραγματικά έναν μικροσκοπικό αερομεταφορέα αεροσκαφών των ΗΠΑ που χτίστηκε όταν το υποκατάστημα ανέθεσε κατά λάθος την κατασκευή του σε χιλιοστά αντί για πόδια.,"[-0.00268875 -0.02022818 -0.01289797 ...  0.01291132 -0.01112884
 -0.0151678 ]",0.0
317,169,"Μια εικόνα που μοιράστηκε τον Νοέμβριο του 2023 έδειξε μια αυθεντική πρώτη σελίδα της New York Times από τις 10 Μαΐου 1943, με τον τίτλο Banner, ""το γκέτο της Βαρσοβίας εξέγερσε μια υπερβολική αντίδραση"".","[-0.01974749 -0.00967306 -0.00629485 ...  0.01057615  0.00153023
 -0.03601643]",0.0
318,170,"Στα τέλη του 2023, η Disney ανακοίνωσε ότι θα διακόψει την ""υπηρεσία πρόσβασης αναπηρίας"", η οποία επιτρέπει στους επιλέξιμους επισκέπτες να επιστρέψουν σε μια έλξη αργότερα για να το οδηγήσουν.","[-0.00114116 -0.01657547 -0.00358843 ...  0.01769307  0.00852337
  0.00261895]",4.0
319,171,Ο Colin Kaepernick ζήτησε να επιστρέψει από το NFL και ορκίστηκε να μην γονατίσει ποτέ για τον εθνικό ύμνο και πάλι αν ήταν.,"[-0.0162774  -0.01197172  0.00166076 ...  0.00699268 -0.01872483
 -0.02547147]",4.0
320,172,"Μια φωτογραφία που χρησιμοποιήθηκε για ένα εξώφυλλο του άλμπουμ Beatles (""Χθες και σήμερα"") έδειξε αυθεντικά τα τέσσερα μέλη της μπάντας με αιματηρές κούκλες.","[-0.01421477  0.00533219  0.00454212 ... -0.0031008   0.00600987
 -0.00183304]",1.0
321,173,"Ένα μήνυμα ηλεκτρονικού ταχυδρομείου από το όνομα της οθόνης ""Icloud Storage"" λέει αυθεντικά ότι οι φωτογραφίες και τα βίντεο των χρηστών θα διαγραφούν εκτός εάν ενημερώνονται τα στοιχεία πληρωμής.","[-0.01323089 -0.00081784  0.0151871  ...  0.00491367 -0.00034696
 -0.02248326]",0.0
322,174,"Ένα online άρθρο αναφέρει αυθεντικά ότι ο ηθοποιός Roseanne Barr βρισκόταν σε μια νέα τηλεοπτική εκπομπή τον Αύγουστο του 2023 που είχε περισσότερες απόψεις για το πρώτο του επεισόδιο από το ""The Conners"" κατά τη διάρκεια μιας ολόκληρης σεζόν.","[-0.00322642 -0.0264062   0.01251773 ...  0.02172498 -0.0192292
 -0.01973353]",4.0
323,175,"Ένα βίντεο Tiktok τεκμηριώνει αυθεντικά ότι το Spirit Halloween πούλησε ένα σύνολο ""Never Forget"" 9/11 οικογενειακών κοστουμιών που περιλάμβαναν ρούχα για τους δίδυμους πύργους του πρώην παγκόσμιου εμπορικού κέντρου και ένα αεροπλάνο.","[-0.02059166 -0.01918109 -0.00072011 ... -0.01964249 -0.00319685
 -0.03256171]",4.0
324,176,"Το 1974, κατά τη διάρκεια τηλεοπτικής συνέντευξης, τότε-ΗΠΑ. Ο γερουσιαστής Joe Biden είπε για την άντληση χρημάτων για μία από τις προηγούμενες εκστρατείες του: ""Πήγα στα μεγάλα παιδιά για τα χρήματα. Ήμουν έτοιμος να πορνείο με τον τρόπο με τον οποίο μιλάω γι 'αυτό, αλλά αυτό που συνέβη ήταν ότι είπαν: «Επιστρέψτε όταν είστε σαράντα, γιος».","[-1.11461831e-02 -3.42402458e-02  4.98474902e-03 ... -1.89433396e-02
 -5.80361993e-05 -1.76761393e-02]",1.0
325,177,"Τον Οκτώβριο του 2023, η Disney World ανακοίνωσε ότι δεν θα γιορτάζει πλέον τα Χριστούγεννα στα πάρκα της, ξεκινώντας από το 2024.","[ 0.00074003 -0.02906604 -0.01999399 ...  0.02327564  0.01168216
 -0.01924643]",4.0
326,178,"Τον Οκτώβριο του 2023, ο Βλαντιμίρ Πούτιν δήλωσε: «Δεν υπάρχει τρόπος να βοηθήσουμε τους Παλαιστίνιους εκτός από την καταπολέμηση εκείνων πίσω από τη σύγκρουσή τους και τους αγωνιζόμαστε στην Ουκρανία».","[-0.0245008  -0.01358812  0.00415486 ...  0.01686983  0.00225865
 -0.01043162]",1.0
327,179,Το αίτημα της Lia Thomas να ανταγωνιστεί στους Ολυμπιακούς Αγώνες του 2024 απορρίφθηκε από την Ολυμπιακή Επιτροπή.,"[ 0.00020466  0.00175707 -0.00830789 ...  0.00335981 -0.00658458
 -0.02430636]",4.0
328,180,"Τα δελφίνια έχουν ""βρωμιά"" στα οποία δύο αρσενικά δελφίνια συνεργάζονται για να βοηθήσουν ο ένας τον άλλον να συνδεθούν με τα θηλυκά.","[-0.00487612  0.00640834 -0.00234435 ...  0.00575731 -0.03122297
 -0.00401795]",1.0
329,181,Η Marie Osmond πέθανε τον Οκτώβριο του 2023 λόγω αλλεργικής αντίδρασης.,"[-0.01270178 -0.02169464  0.00162106 ...  0.01578831  0.00562689
 -0.01843028]",0.0
330,182,"Τον Οκτώβριο του 2023, ο πρώην στρατηγός NFL Colin Kaepernick απολύθηκε από την πρώτη του προπονητική δουλειά.","[-0.01113091 -0.02223585 -0.00061856 ...  0.01607943 -0.00269506
  0.0006555 ]",4.0
331,183,Μια εικόνα που μοιράζεται στο Χ στα τέλη Οκτωβρίου 2023 απεικόνιζε αυθεντικά μια αμερικανική οικογένεια και τα όπλα τους.,"[-0.02096846 -0.0099932  -0.02307858 ...  0.02098173  0.01373567
 -0.01209668]",1.0
332,184,"Ένα βίντεο που μοιράστηκε στα τέλη Οκτωβρίου 2023, τεκμηρίωσε τον Al Jazeera ""Pre-Shooting"" σταδιακά βίντεο από νεκρά σώματα στη σύγκρουση της Χαμάς-Ισραήλ.","[-0.01128625 -0.00591791 -0.00247306 ...  0.00629322  0.00636359
 -0.00065764]",0.0
333,185,10 παίκτες NFL αποκλείστηκαν κατά τη διάρκεια μιας εβδομάδας στην εποχή του 2023 NFL για γονατιστή κατά τη διάρκεια του εθνικού ύμνου,"[-0.00994972 -0.01312311  0.00678273 ...  0.0086483   0.01224482
 -0.01677092]",4.0
334,186,"Το 2023, ο πρώην ανταγωνιστικός κολυμβητής Lia Thomas ""ικέτευσε"" για μια δοκιμή για τους Ολυμπιακούς Αγώνες του 2024 μετά την έκδοση απαγόρευσης ζωής.","[ 0.00069123 -0.00128288 -0.01699129 ... -0.00123435  0.00103518
 -0.01845075]",4.0
335,187,"Η προσαρμογή ραδιοφώνου του Orson Welles στις 30 Οκτωβρίου 1938 του ""The War of the Worlds"" προκάλεσε μαζική υστερία, πείθοντας χιλιάδες πανικοβλημένους ακροατές σε ολόκληρη τη Βόρεια Αμερική ότι η Γη επιτέθηκε από τον Άρη.","[ 0.00665868 -0.01677538 -0.00506825 ...  0.01739571 -0.01784446
 -0.01537633]",0.0
336,188,"Ένα βίντεο του YouTube που δημοσιεύθηκε τον Οκτώβριο του 2023 ανέφερε με ακρίβεια ότι ο βραβευμένος με τον Grammy τραγουδιστή Justin Timberlake είχε απαντήσει στον συνάδελφο Grammy βραβευμένο τραγουδιστή Britney Spears ""Blaccent and Culture Vulture ισχυρισμούς"".","[-0.02151128 -0.02169281  0.00836982 ... -0.02556977 -0.0227042
 -0.01635065]",0.0
337,189,Κανένας τυφώνας δεν ήταν γνωστός για να διασχίσει τον ισημερινό.,"[ 0.00800508  0.0059102   0.00992888 ...  0.00794052  0.00156309
 -0.01398306]",1.0
338,190,Ακτιβιστής των πολιτικών δικαιωμάτων Coretta Scott King Babysat ηθοποιός John Lithgow όταν ήταν παιδί.,"[-8.08482364e-05 -2.11809087e-03 -1.78632210e-03 ... -9.95306647e-04
 -1.47220390e-02 -1.17279477e-02]",1.0
339,191,Μια ιογενή φωτογραφία δείχνει αυθεντικά τον 18χρονο Arnold Schwarzenegger που παρουσιάζει με έναν συμμαθητή που είναι επίσης 18.,"[-0.00404818 -0.01418464  0.00011521 ... -0.00424963 -0.00896612
 -0.01574507]",0.0
340,192,"Ένα βίντεο Οκτωβρίου 2023 έδειξε αυθεντικά μια προ-Παλαιστινιακή επίδειξη στην πανεπιστημιούπολη της UCLA με τους ανθρώπους που ψάλλουν: ""Θέλουμε εβραϊκή γενοκτονία"".","[-0.00421334 -0.00838695  0.00945932 ...  0.00917468  0.0024906
 -0.01980565]",0.0
341,193,"Ένα βίντεο που δημοσιεύτηκε στο X δείχνει αυθεντικά χιλιάδες αμερικανούς ναυτικούς που απομακρύνουν ένα διεθνές αεροπλάνο Omni Air με την ένδειξη ""N828AX"" στο Ισραήλ τον Οκτώβριο του 2023.","[-0.00313079 -0.02530425 -0.00078673 ...  0.00337261 -0.00837026
 -0.02698088]",0.0
342,194,"Μια φωτογραφία που μοιράζεται στο Χ τον Οκτώβριο του 2023 δείχνει αυθεντικά έναν προ-Παλαιστινιακό διαδηλωτή που κρατά ένα σημάδι που αναφέρει ""Keep the World Clean"" και διαθέτει μια εικόνα της ισραηλινής σημαίας σε ένα κάδο απορριμμάτων.","[ 0.00646788  0.00130639 -0.004072   ...  0.01256109 -0.00854496
 -0.03270747]",1.0
